Car_ID,Model,Production_Date,Color,Price
609,Model 3,2023-06-11,RED,45456.88
610,Model 3,2022-11-01,SILVER,47056.4
611,Model X,2021-10-08,BLACK,106629.17
612,Model S,2023-03-22,SILVER,122898.75
613,Model Y,2021-10-03,GREY,56517.55
614,Model 3,2021-11-07,WHITE,51414.36
615,Model S,2021-08-11,RED,109505.13
616,Model S,2023-03-24,SILVER,96343.48
617,Model X,2022-10-28,SILVER,141821.1
618,Model X,2023-04-14,SILVER,148782.33
619,Model X,2021-11-24,WHITE,120204.34
620,Model Y,2021-09-11,RED,56785.61
621,Model Y,2022-10-31,GREY,53785.05
622,Model S,2022-10-26,BLACK,90163.12
623,Model S,2022-05-02,BLACK,121217.61
624,Model X,2022-03-30,RED,141627.26
625,Model X,2023-05-04,BLACK,107540.93
626,Model S,2023-05-23,GREY,116699.51
627,Model X,2022-11-20,RED,101052.98
628,Model X,2022-04-25,WHITE,114486.92
629,Model 3,2022-03-13,RED,43925.94
630,Model Y,2022-01-17,SILVER,56219.61
631,Model X,2022-07-01,GREY,122223.92
632,Model Y,2023-01-26,SILVER,53001.75
633,Model 3,2022-01-18,WHITE,45301.64
634,Model 3,2021-12-08,BLACK,54138.55
635,Model S,2022-04-08,WHITE,91800.82
636,Model Y,2021-08-03,WHITE,57242.59
637,Model 3,2022-04-05,RED,43121.32
638,Model Y,2022-12-06,RED,58383.76
639,Model S,2022-09-20,RED,87748.51
640,Model 3,2022-06-10,WHITE,48919.67
641,Model Y,2022-01-02,BLACK,57951.39
642,Model S,2021-12-29,WHITE,98890.04
643,Model 3,2022-01-04,RED,48940.93
644,Model 3,2022-07-03,SILVER,43550.76
645,Model 3,2021-12-07,SILVER,44075.71
646,Model X,2022-10-05,SILVER,134402.01
647,Model Y,2023-03-21,GREY,56906.92
648,Model X,2021-07-29,BLACK,104091.69
649,Model X,2023-06-11,WHITE,121200.08
650,Model S,2021-08-12,BLACK,80193.56
651,Model 3,2022-07-16,SILVER,50968.1
652,Model Y,2022-07-05,SILVER,51511.44
653,Model S,2021-12-01,RED,85016.66
654,Model S,2021-12-20,GREY,96218.24
655,Model Y,2022-11-17,BLACK,51324.78
656,Model 3,2021-11-03,GREY,50927.06
657,Model X,2022-03-20,WHITE,134375.83
658,Model X,2021-11-12,RED,143468.35
659,Model X,2021-07-31,WHITE,104011.0
660,Model 3,2022-05-03,GREY,43377.52
661,Model X,2021-09-28,GREY,94068.05
662,Model S,2021-07-15,WHITE,87081.22
663,Model X,2022-03-23,GREY,124841.33
664,Model 3,2023-05-31,GREY,50102.88
665,Model S,2021-08-15,BLACK,81801.59
666,Model 3,2021-09-03,WHITE,40414.28
667,Model 3,2022-11-09,BLACK,49805.11
668,Model Y,2021-09-14,SILVER,59724.74
669,Model X,2023-01-11,SILVER,103797.41
670,Model S,2021-08-18,RED,112715.02
671,Model X,2021-10-10,SILVER,122001.86
672,Model Y,2023-06-28,SILVER,57412.16
673,Model S,2021-08-30,BLACK,131807.14
674,Model X,2022-07-06,BLACK,108972.68
675,Model Y,2023-01-13,GREY,51706.92
676,Model 3,2022-05-11,RED,47780.23
677,Model Y,2021-11-19,RED,58764.78
678,Model 3,2021-10-30,SILVER,50833.03
679,Model S,2022-11-30,SILVER,121705.68
680,Model S,2023-06-16,GREY,121715.38
681,Model X,2022-06-05,SILVER,121799.89
682,Model S,2022-11-21,RED,93755.73
683,Model 3,2023-07-04,SILVER,42778.52
684,Model X,2023-05-17,SILVER,140732.8
685,Model X,2021-08-16,WHITE,93860.27
686,Model X,2022-04-09,SILVER,140766.79
687,Model Y,2021-08-28,BLACK,58857.96
688,Model X,2022-12-28,BLACK,95031.47
689,Model S,2021-11-07,WHITE,106507.91
690,Model X,2023-01-26,WHITE,104340.31
691,Model X,2023-07-01,RED,122324.27
692,Model S,2022-10-19,SILVER,107567.67
693,Model Y,2022-05-30,GREY,53187.95
694,Model Y,2021-10-16,WHITE,57220.21
695,Model Y,2022-07-28,SILVER,53485.44
696,Model S,2023-06-26,RED,99040.49
697,Model S,2022-07-31,SILVER,91592.92
698,Model 3,2022-11-22,GREY,56980.73
699,Model Y,2023-06-29,GREY,57241.06
700,Model S,2022-10-04,SILVER,84809.86
701,Model Y,2022-12-03,SILVER,56886.24
702,Model 3,2022-06-06,SILVER,51489.78
703,Model 3,2022-01-21,SILVER,42842.87
704,Model 3,2023-02-06,SILVER,55955.64
705,Model X,2021-08-12,RED,140088.6
706,Model Y,2022-08-14,BLACK,51433.93
707,Model X,2022-11-11,RED,117256.66
708,Model S,2022-05-31,GREY,135380.73
709,Model Y,2023-03-19,GREY,51907.99
710,Model 3,2022-10-17,BLACK,55590.86
711,Model Y,2022-03-16,RED,59906.61
712,Model Y,2023-01-07,SILVER,57557.96
713,Model S,2022-11-22,RED,95383.74
714,Model Y,2022-04-25,GREY,55895.85
715,Model Y,2022-08-12,RED,58652.76
716,Model X,2023-03-29,SILVER,121008.19
717,Model 3,2021-10-17,SILVER,45118.97
718,Model 3,2021-12-18,BLACK,44604.55
719,Model 3,2022-12-21,GREY,44218.88
720,Model 3,2022-10-12,GREY,47000.9
721,Model S,2023-03-16,SILVER,121214.88
722,Model Y,2023-01-07,BLACK,57413.68
723,Model Y,2022-02-26,GREY,58497.64
724,Model X,2022-04-22,GREY,100127.22
725,Model S,2022-03-10,BLACK,85740.39
726,Model Y,2021-12-23,SILVER,53187.82
727,Model S,2022-11-17,SILVER,130190.36
728,Model Y,2021-08-06,GREY,56048.62
729,Model S,2023-04-28,RED,114733.33
730,Model X,2022-05-25,GREY,129955.71
731,Model 3,2023-03-07,RED,43252.78
732,Model Y,2022-12-29,BLACK,52166.5
733,Model X,2022-11-03,SILVER,118632.27
734,Model X,2023-07-04,RED,118274.4
735,Model S,2023-06-04,SILVER,84436.94
736,Model Y,2021-11-25,GREY,54387.8
737,Model Y,2022-05-11,BLACK,51512.95
738,Model Y,2022-01-09,GREY,54094.01
739,Model 3,2021-12-25,GREY,44590.49
740,Model Y,2023-02-09,BLACK,50418.83
741,Model S,2022-07-17,WHITE,116915.32
742,Model Y,2022-12-10,GREY,60635.37
743,Model X,2023-06-30,BLACK,111044.0
744,Model Y,2023-03-16,SILVER,60249.65
745,Model X,2023-05-21,WHITE,126843.49
746,Model 3,2021-07-26,GREY,53053.36
747,Model 3,2023-01-02,BLACK,48961.64
748,Model Y,2022-02-20,GREY,57694.97
749,Model X,2022-02-19,GREY,106447.81
750,Model Y,2023-05-19,BLACK,52503.23
751,Model X,2022-08-20,SILVER,100764.91
752,Model Y,2023-03-06,GREY,53852.35
753,Model Y,2022-03-01,WHITE,58168.68
754,Model X,2022-11-14,RED,115389.85
755,Model Y,2023-01-07,WHITE,52129.74
756,Model S,2023-01-27,SILVER,101384.43
757,Model 3,2022-06-25,GREY,44319.23
758,Model 3,2021-12-04,BLACK,42366.36
759,Model X,2022-10-11,WHITE,110541.06
760,Model S,2021-07-30,GREY,128252.22
761,Model S,2022-03-13,GREY,114111.86
762,Model S,2022-06-03,WHITE,110882.18
763,Model Y,2023-06-30,BLACK,50880.63
764,Model 3,2021-12-25,BLACK,47224.99
765,Model Y,2023-04-15,RED,51002.63
766,Model 3,2022-07-05,WHITE,44237.62
767,Model 3,2022-12-17,RED,48561.24
768,Model Y,2022-05-17,WHITE,54391.84
769,Model Y,2021-09-23,BLACK,60203.48
770,Model S,2023-05-29,SILVER,105940.83
771,Model 3,2022-07-11,RED,40060.96
772,Model S,2022-05-31,SILVER,124606.03
773,Model X,2023-06-17,SILVER,97387.69
774,Model X,2022-03-17,RED,128675.04
775,Model X,2022-05-10,WHITE,92784.99
776,Model 3,2022-07-11,WHITE,48127.85
777,Model X,2023-03-20,WHITE,127767.64
778,Model S,2023-02-22,GREY,88525.25
779,Model X,2022-01-17,BLACK,131545.91
780,Model 3,2023-03-24,BLACK,43546.36
781,Model S,2021-11-12,GREY,104694.14
782,Model 3,2022-11-05,GREY,41719.52
783,Model Y,2023-03-21,RED,60557.09
784,Model X,2022-10-08,BLACK,115889.41
785,Model Y,2022-05-06,SILVER,56678.47
786,Model Y,2022-01-06,SILVER,54238.26
787,Model Y,2021-08-31,SILVER,50663.79
788,Model X,2022-02-21,RED,124554.04
789,Model 3,2022-02-20,RED,49940.9
790,Model 3,2023-01-13,WHITE,46699.04
791,Model 3,2023-05-25,WHITE,45469.35
792,Model Y,2021-10-29,BLACK,60406.17
793,Model Y,2023-05-26,WHITE,52449.45
794,Model S,2022-11-23,GREY,103271.99
795,Model X,2023-02-23,BLACK,106600.58
796,Model Y,2022-12-31,GREY,50735.39
797,Model S,2021-08-28,GREY,138374.27
798,Model Y,2021-07-22,GREY,58221.43
799,Model X,2022-05-05,GREY,99575.99
800,Model 3,2022-11-23,SILVER,51766.53
801,Model S,2021-08-02,SILVER,85577.7
802,Model X,2022-05-08,BLACK,142171.81
803,Model 3,2022-04-15,GREY,48460.31
804,Model 3,2022-01-10,RED,48613.72
805,Model 3,2022-08-21,GREY,55795.77
806,Model Y,2022-07-25,WHITE,60261.84
807,Model 3,2022-01-16,GREY,47507.29
808,Model Y,2021-09-30,BLACK,56241.5
809,Model Y,2022-09-18,RED,51878.86
810,Model Y,2021-10-26,RED,55924.89
811,Model X,2023-06-06,SILVER,121831.76
812,Model Y,2022-05-09,WHITE,54694.69
813,Model Y,2021-12-10,BLACK,53138.99
814,Model Y,2021-09-25,BLACK,50217.61
815,Model Y,2023-01-25,BLACK,60785.54
816,Model S,2022-05-21,GREY,128976.31
817,Model Y,2022-05-02,GREY,55802.25
818,Model Y,2022-08-05,WHITE,50013.92
819,Model X,2021-12-04,RED,124633.17
820,Model 3,2022-04-25,BLACK,43554.83
821,Model X,2022-12-26,BLACK,138204.1
822,Model Y,2022-01-21,WHITE,60702.49
823,Model 3,2023-04-29,BLACK,53218.89
824,Model Y,2022-05-27,RED,60759.67
825,Model Y,2021-07-16,BLACK,57210.75
826,Model 3,2023-07-05,WHITE,55711.62
827,Model S,2023-04-23,RED,124565.02
828,Model 3,2022-03-25,BLACK,50107.51
829,Model Y,2021-08-13,GREY,60890.27
830,Model X,2021-11-02,SILVER,93668.97
831,Model X,2022-03-16,SILVER,91544.4
832,Model X,2022-06-10,WHITE,101914.33
833,Model Y,2023-02-26,WHITE,58469.86
834,Model X,2022-07-22,BLACK,100619.98
835,Model S,2022-05-08,SILVER,113649.44
836,Model Y,2023-05-22,SILVER,52517.62
837,Model S,2022-11-16,GREY,118446.68
838,Model S,2022-10-10,WHITE,89797.38
839,Model Y,2022-02-22,RED,52119.1
840,Model Y,2022-11-23,BLACK,60858.97
841,Model 3,2022-10-10,WHITE,48908.85
842,Model Y,2021-10-27,SILVER,56890.42
843,Model Y,2023-03-19,RED,60352.24
844,Model S,2022-11-13,SILVER,122360.29
845,Model Y,2022-09-20,SILVER,51884.6
846,Model S,2022-05-10,WHITE,112595.02
847,Model 3,2021-09-14,GREY,46765.04
848,Model S,2022-11-20,WHITE,95912.6
849,Model X,2022-11-16,GREY,124881.0
850,Model 3,2022-03-26,WHITE,45470.62
851,Model S,2022-07-20,RED,134843.93
852,Model X,2022-06-09,WHITE,118246.96
853,Model X,2022-06-27,WHITE,119266.66
854,Model S,2022-06-02,GREY,132816.38
855,Model S,2022-03-31,SILVER,99087.84
856,Model 3,2022-01-13,WHITE,43296.22
857,Model 3,2023-02-01,GREY,53559.64
858,Model Y,2021-08-28,SILVER,52215.18
859,Model S,2021-08-08,RED,84759.04
860,Model S,2021-08-14,GREY,127267.4
861,Model S,2022-11-14,BLACK,85224.22
862,Model 3,2023-03-03,SILVER,48200.92
863,Model S,2021-10-20,RED,119571.23
864,Model Y,2022-07-29,SILVER,59342.81
865,Model X,2022-12-05,GREY,112197.99
866,Model S,2022-09-11,WHITE,102511.8
867,Model X,2022-12-27,BLACK,109302.82
868,Model S,2023-04-10,RED,135103.83
869,Model X,2021-12-02,WHITE,120783.2
870,Model S,2022-05-19,RED,118760.67
871,Model S,2022-04-24,GREY,103872.16
872,Model Y,2022-09-18,RED,53275.98
873,Model 3,2022-09-25,SILVER,49717.83
874,Model S,2022-10-18,WHITE,80544.61
875,Model X,2022-10-16,RED,91690.02
876,Model X,2023-02-17,BLACK,98717.27
877,Model S,2022-07-21,WHITE,104654.64
878,Model X,2022-08-25,BLACK,107292.15
879,Model 3,2023-02-04,GREY,54473.61
880,Model S,2022-03-02,BLACK,110941.99
881,Model S,2022-08-03,BLACK,133758.96
882,Model S,2023-05-03,GREY,110164.75
883,Model Y,2022-09-14,GREY,50179.09
884,Model Y,2022-05-06,GREY,51322.92
885,Model S,2021-09-28,BLACK,96887.09
886,Model X,2022-01-27,WHITE,94673.69
887,Model X,2022-05-02,WHITE,95649.01
888,Model X,2023-04-18,SILVER,127171.8
889,Model X,2021-08-05,SILVER,126806.17
890,Model S,2021-12-02,BLACK,105301.47
891,Model S,2022-05-20,BLACK,130740.07
892,Model S,2022-08-05,SILVER,137541.69
893,Model 3,2022-04-28,BLACK,47941.33
894,Model X,2021-07-11,WHITE,107005.06
895,Model S,2021-09-23,SILVER,137528.72
896,Model 3,2021-12-21,SILVER,44267.98
897,Model 3,2023-02-17,RED,51473.1
898,Model S,2022-11-24,RED,125161.11
899,Model 3,2023-04-19,BLACK,50089.53
900,Model S,2021-07-12,BLACK,111914.74
901,Model S,2022-06-18,BLACK,102408.13
902,Model S,2022-12-26,WHITE,135071.89
903,Model Y,2022-06-05,SILVER,56504.7
904,Model 3,2021-07-24,WHITE,44094.67
905,Model S,2023-06-03,RED,124527.35
906,Model X,2022-06-02,GREY,108725.63
907,Model S,2022-08-20,BLACK,104028.1
908,Model S,2021-08-13,WHITE,127156.09
909,Model X,2022-03-28,GREY,92671.13
910,Model 3,2022-07-03,WHITE,44216.77
911,Model 3,2022-05-16,WHITE,40759.35
912,Model 3,2023-02-21,SILVER,43069.13
913,Model S,2023-03-25,SILVER,88564.74
914,Model 3,2023-04-28,GREY,42609.81
915,Model S,2022-05-08,BLACK,80621.1
916,Model X,2022-05-18,SILVER,147625.23
917,Model 3,2021-07-24,BLACK,41313.91
918,Model 3,2022-08-19,WHITE,42436.09
919,Model X,2022-10-14,SILVER,104207.81
920,Model Y,2022-12-20,RED,50845.09
921,Model X,2023-05-05,GREY,116795.42
922,Model 3,2022-07-04,SILVER,56729.38
923,Model X,2021-12-05,BLACK,122684.49
924,Model 3,2023-04-15,GREY,56850.77
925,Model Y,2021-12-11,SILVER,51313.78
926,Model 3,2022-12-25,GREY,44085.91
927,Model 3,2021-08-04,SILVER,51969.43
928,Model S,2021-12-26,GREY,127580.68
929,Model 3,2022-10-30,RED,51998.65
930,Model S,2022-02-17,GREY,110748.79
931,Model S,2022-09-04,BLACK,104077.49
932,Model X,2021-12-13,GREY,110262.32
933,Model Y,2021-10-10,GREY,60620.85
934,Model X,2021-12-09,WHITE,124112.43
935,Model Y,2022-12-28,GREY,60696.57
936,Model S,2023-04-25,RED,115838.33
937,Model 3,2023-01-31,BLACK,55835.01
938,Model X,2023-06-17,WHITE,123699.72
939,Model 3,2022-08-02,BLACK,44349.78
940,Model Y,2022-04-04,SILVER,57171.92
941,Model X,2022-03-10,GREY,120251.7
942,Model X,2023-05-31,GREY,133134.1
943,Model X,2022-06-27,SILVER,130161.09
944,Model S,2022-06-11,WHITE,80588.84
945,Model S,2022-09-12,GREY,84286.37
946,Model Y,2022-09-11,GREY,55121.36
947,Model X,2022-02-01,RED,95008.93
948,Model S,2022-10-03,SILVER,136685.92
949,Model Y,2021-12-12,BLACK,54879.64
950,Model S,2022-10-24,GREY,136222.9
951,Model Y,2022-07-15,RED,50926.73
952,Model Y,2022-08-21,WHITE,60929.72
953,Model Y,2021-10-13,WHITE,52341.46
954,Model S,2022-04-14,BLACK,111772.13
955,Model S,2022-05-21,GREY,94035.52
956,Model X,2021-10-29,WHITE,147091.21
957,Model S,2022-04-23,BLACK,123705.11
958,Model S,2022-03-02,SILVER,138619.74
959,Model S,2022-11-14,SILVER,122829.78
960,Model Y,2022-09-13,SILVER,55317.63
961,Model S,2021-08-29,WHITE,105934.28
962,Model S,2023-03-23,WHITE,137908.09
963,Model 3,2021-12-19,RED,43254.08
964,Model Y,2023-03-24,SILVER,54223.4
965,Model X,2023-02-01,GREY,124558.63
966,Model Y,2022-05-07,RED,59529.47
967,Model 3,2022-07-08,BLACK,48105.9
968,Model S,2022-05-13,GREY,81595.3
969,Model S,2022-01-07,BLACK,96970.74
970,Model Y,2022-08-29,BLACK,51500.67
971,Model S,2022-10-16,RED,106997.58
972,Model 3,2023-02-18,GREY,43160.3
973,Model 3,2021-12-25,SILVER,44715.86
974,Model Y,2022-09-06,BLACK,57453.78
975,Model X,2022-10-08,SILVER,131415.41
976,Model S,2021-09-10,GREY,89320.14
977,Model 3,2023-02-05,SILVER,51767.16
978,Model S,2021-11-07,GREY,104473.04
979,Model X,2022-09-04,GREY,103921.75
980,Model S,2022-12-16,GREY,98278.35
981,Model S,2021-09-13,GREY,91435.12
982,Model Y,2022-12-10,RED,57907.69
983,Model X,2021-10-01,SILVER,91590.19
984,Model Y,2022-12-21,BLACK,50129.72
985,Model X,2022-06-18,RED,122370.73
986,Model X,2022-08-30,GREY,98772.98
987,Model S,2022-09-10,BLACK,105399.9
988,Model Y,2023-04-28,SILVER,54707.69
989,Model S,2021-09-23,WHITE,94481.5
990,Model Y,2022-02-06,WHITE,51198.66
991,Model S,2023-01-21,RED,100595.01
992,Model X,2022-09-23,BLACK,137472.23
993,Model X,2022-07-17,WHITE,122930.45
994,Model S,2022-01-11,BLACK,115951.24
995,Model S,2022-06-19,RED,87771.59
996,Model S,2022-10-31,BLACK,123282.42
997,Model X,2021-07-29,BLACK,102692.35
998,Model 3,2022-12-09,GREY,55400.52
999,Model 3,2021-08-20,BLACK,49354.66
1000,Model Y,2022-01-19,BLACK,53842.84
1001,Model Y,2023-05-24,SILVER,51746.02
1002,Model S,2022-11-20,RED,105318.19
1003,Model Y,2023-03-10,SILVER,57909.99
1004,Model Y,2021-08-22,SILVER,51210.59
1005,Model 3,2023-05-01,RED,44093.97
1006,Model S,2021-08-30,BLACK,110466.99
1007,Model S,2022-03-16,BLACK,127419.66
1008,Model 3,2022-11-12,GREY,52617.91
1009,Model Y,2021-08-12,WHITE,51903.26
1010,Model Y,2021-09-23,RED,52496.02
1011,Model Y,2022-02-12,BLACK,59630.07
1012,Model 3,2021-09-17,RED,52784.78
1013,Model X,2022-10-12,WHITE,102117.9
1014,Model 3,2022-12-14,WHITE,55800.11
1015,Model S,2021-12-20,SILVER,108630.43
1016,Model S,2021-07-16,RED,119715.59
1017,Model X,2022-05-08,GREY,125997.22
1018,Model 3,2023-06-18,WHITE,54250.73
1019,Model S,2022-08-12,BLACK,109349.25
1020,Model 3,2021-12-19,RED,53723.23
1021,Model 3,2022-01-31,WHITE,55384.08
1022,Model 3,2022-04-06,RED,47250.42
1023,Model 3,2022-09-15,GREY,49928.03
1024,Model X,2022-07-06,SILVER,104174.49
1025,Model 3,2022-09-28,BLACK,56232.87
1026,Model Y,2021-09-04,BLACK,53015.4
1027,Model 3,2022-07-29,GREY,50884.85
1028,Model 3,2021-08-13,BLACK,41238.58
1029,Model Y,2021-11-10,WHITE,53108.38
1030,Model Y,2021-07-30,WHITE,54051.71
1031,Model 3,2022-06-14,SILVER,48799.39
1032,Model S,2021-12-10,GREY,84595.8
1033,Model 3,2022-01-27,WHITE,48888.52
1034,Model X,2022-10-04,GREY,90691.42
1035,Model 3,2022-05-12,WHITE,41571.89
1036,Model S,2023-02-06,WHITE,126086.66
1037,Model X,2022-01-12,RED,93758.01
1038,Model 3,2022-01-16,SILVER,43643.6
1039,Model 3,2022-09-09,BLACK,41566.11
1040,Model S,2023-06-29,WHITE,83253.59
1041,Model Y,2023-02-11,WHITE,52248.6
1042,Model X,2022-05-02,RED,107403.69
1043,Model 3,2022-02-17,RED,43952.06
1044,Model 3,2022-08-30,SILVER,54920.53
1045,Model Y,2021-12-12,WHITE,57861.09
1046,Model S,2022-06-18,SILVER,138674.31
1047,Model 3,2023-07-08,WHITE,56855.92
1048,Model 3,2021-09-14,GREY,48750.18
1049,Model Y,2023-03-07,WHITE,50942.11
1050,Model Y,2023-03-13,GREY,57920.51
1051,Model Y,2021-10-25,GREY,50405.12
1052,Model Y,2021-12-10,GREY,57740.2
1053,Model S,2022-03-20,BLACK,126094.27
1054,Model X,2022-05-16,BLACK,112860.28
1055,Model S,2022-08-29,SILVER,116741.81
1056,Model 3,2022-05-13,SILVER,47980.68
1057,Model X,2022-07-11,SILVER,104475.88
1058,Model Y,2022-06-15,GREY,53208.51
1059,Model 3,2021-12-17,WHITE,46012.11
1060,Model S,2022-07-09,SILVER,92723.27
1061,Model S,2023-01-18,GREY,130924.73
1062,Model Y,2021-09-22,GREY,59925.56
1063,Model Y,2021-10-24,SILVER,58586.04
1064,Model X,2022-03-30,WHITE,137725.23
1065,Model S,2022-09-02,BLACK,121361.04
1066,Model Y,2021-09-17,BLACK,56318.73
1067,Model X,2021-12-26,GREY,129521.58
1068,Model S,2021-11-06,BLACK,108894.04
1069,Model X,2021-10-29,GREY,134484.87
1070,Model Y,2021-09-10,RED,55544.11
1071,Model Y,2022-12-24,BLACK,51824.2
1072,Model Y,2021-08-28,SILVER,50531.74
1073,Model S,2021-09-25,WHITE,82661.49
1074,Model Y,2022-03-10,BLACK,57254.27
1075,Model Y,2022-08-04,BLACK,56843.22
1076,Model X,2023-04-02,SILVER,128420.58
1077,Model X,2021-07-12,BLACK,132905.47
1078,Model 3,2021-10-09,GREY,55702.56
1079,Model Y,2023-01-14,SILVER,60987.19
1080,Model Y,2023-01-15,BLACK,57633.93
1081,Model S,2023-02-01,RED,133672.88
1082,Model X,2021-12-27,RED,102820.08
1083,Model Y,2022-07-02,RED,55521.91
1084,Model Y,2022-12-09,WHITE,56690.75
1085,Model Y,2022-02-07,SILVER,60901.77
1086,Model X,2022-05-19,BLACK,132143.64
1087,Model Y,2021-10-27,SILVER,50429.35
1088,Model X,2023-05-19,WHITE,141510.5
1089,Model 3,2022-05-29,BLACK,44328.54
1090,Model 3,2023-04-04,SILVER,53046.97
1091,Model Y,2023-06-21,WHITE,53132.03
1092,Model X,2021-07-10,GREY,107392.56
1093,Model 3,2023-03-13,SILVER,47379.9
1094,Model 3,2022-06-11,WHITE,53765.58
1095,Model 3,2022-10-18,GREY,43432.33
1096,Model X,2022-10-11,SILVER,137572.76
1097,Model 3,2022-04-02,GREY,56910.37
1098,Model 3,2022-10-11,RED,50236.11
1099,Model 3,2022-01-27,GREY,43989.71
1100,Model S,2023-01-26,BLACK,96955.51
1101,Model S,2022-02-02,WHITE,83203.4
1102,Model S,2021-09-06,GREY,107437.67
1103,Model 3,2023-04-10,RED,45784.16
1104,Model 3,2022-12-08,GREY,49271.87
1105,Model Y,2022-09-03,BLACK,50405.42
1106,Model Y,2022-03-04,GREY,53312.72
1107,Model S,2022-06-04,WHITE,132798.96
1108,Model Y,2022-09-02,BLACK,51768.17
1109,Model Y,2023-04-28,RED,52793.61
1110,Model S,2021-12-29,GREY,91804.11
1111,Model X,2021-08-26,SILVER,96574.56
1112,Model X,2021-09-17,BLACK,133184.3
1113,Model X,2022-06-29,BLACK,108037.31
1114,Model X,2021-07-31,SILVER,111792.69
1115,Model Y,2023-03-23,RED,58471.6
1116,Model X,2022-02-02,RED,107335.87
1117,Model X,2023-06-26,WHITE,129628.29
1118,Model S,2021-07-13,WHITE,80535.98
1119,Model 3,2022-04-26,SILVER,56253.12
1120,Model Y,2023-01-26,GREY,55621.56
1121,Model Y,2022-01-07,GREY,54691.89
1122,Model 3,2022-06-08,GREY,42740.67
1123,Model Y,2021-12-24,SILVER,60287.31
1124,Model S,2023-02-24,BLACK,111132.59
1125,Model Y,2023-02-12,SILVER,55961.6
1126,Model S,2022-06-27,SILVER,126081.85
1127,Model X,2021-11-12,GREY,115990.76
1128,Model X,2023-03-04,RED,104751.59
1129,Model S,2023-07-05,GREY,89632.37
1130,Model Y,2021-09-09,BLACK,51431.56
1131,Model Y,2021-08-20,GREY,60476.01
1132,Model S,2023-06-17,BLACK,135031.89
1133,Model S,2022-12-23,WHITE,110416.15
1134,Model X,2023-01-30,BLACK,111901.98
1135,Model Y,2022-11-01,GREY,56137.38
1136,Model 3,2022-11-11,WHITE,52858.16
1137,Model X,2021-10-06,RED,102717.97
1138,Model Y,2021-10-22,RED,53912.07
1139,Model X,2022-11-13,GREY,134132.94
1140,Model Y,2022-01-14,SILVER,52948.81
1141,Model X,2023-06-01,SILVER,106941.14
1142,Model 3,2023-01-21,BLACK,54163.08
1143,Model S,2021-09-18,RED,125597.82
1144,Model X,2022-11-30,SILVER,116376.07
1145,Model 3,2022-05-21,GREY,53462.1
1146,Model X,2022-12-04,SILVER,93521.72
1147,Model S,2023-06-04,RED,104459.47
1148,Model Y,2023-04-12,RED,51528.74
1149,Model S,2023-01-31,WHITE,139040.81
1150,Model 3,2022-07-14,RED,56913.64
1151,Model X,2022-10-19,RED,142329.04
1152,Model X,2023-03-21,RED,131447.18
1153,Model S,2023-04-30,RED,116029.39
1154,Model X,2021-08-27,GREY,110738.6
1155,Model 3,2022-09-20,BLACK,51937.17
1156,Model Y,2023-03-22,BLACK,55584.4
1157,Model X,2023-01-15,RED,144146.06
1158,Model X,2023-02-22,WHITE,147226.7
1159,Model X,2023-03-02,RED,147822.5
1160,Model X,2022-04-01,GREY,109310.84
1161,Model Y,2023-06-29,GREY,60748.69
1162,Model X,2022-07-23,GREY,110998.17
1163,Model X,2023-01-28,RED,90664.72
1164,Model X,2021-10-27,SILVER,119634.47
1165,Model X,2021-08-02,BLACK,145427.72
1166,Model 3,2021-09-01,BLACK,46613.3
1167,Model 3,2022-08-15,WHITE,56957.82
1168,Model X,2021-07-29,RED,109381.13
1169,Model Y,2021-09-20,BLACK,56661.58
1170,Model 3,2021-11-15,GREY,52064.55
1171,Model Y,2023-05-18,SILVER,59798.28
1172,Model 3,2022-08-28,RED,42807.82
1173,Model S,2022-08-31,BLACK,131962.34
1174,Model 3,2022-10-02,BLACK,48169.26
1175,Model X,2022-09-29,BLACK,118550.82
1176,Model S,2022-12-08,WHITE,125840.19
1177,Model 3,2022-07-06,RED,54322.93
1178,Model S,2022-02-23,BLACK,116593.45
1179,Model X,2022-05-14,GREY,129672.68
1180,Model 3,2023-04-11,WHITE,44451.91
1181,Model S,2021-12-16,GREY,109538.82
1182,Model X,2022-05-16,BLACK,110219.76
1183,Model Y,2022-07-08,RED,52335.7
